ID,AgeOldestIdentityRecord,AgeOldestAccount,AgeNewestAutoAccount,TotalInquiries,AvgAgeAutoAccounts,TotalAutoAccountsNeverDelinquent,WorstDelinquency,HasInquiryTelecomm
8330451,87.0,72.0,,0.0,,,400.0,1.0
8326406,11.0,12.0,12.0,0.0,12.0,1.0,1.0,0.0
8327271,96.0,49.0,,1.0,,,1.0,0.0
8324758,205.0,124.0,98.0,0.0,98.0,0.0,1.0,0.0
8325165,244.0,250.0,98.0,0.0,110.0,0.0,1.0,0.0
8326502,16.0,,,2.0,,,,0.0
8325828,128.0,88.0,,0.0,,,1.0,0.0
8328067,343.0,116.0,83.0,0.0,83.0,0.0,1.0,0.0
8332215,263.0,,,0.0,,,,0.0
8332145,170.0,110.0,,0.0,,,1.0,0.0
8329573,312.0,209.0,2.0,0.0,57.0,1.0,1.0,0.0
8324440,159.0,134.0,89.0,0.0,93.0,0.0,1.0,0.0
8322874,143.0,127.0,88.0,0.0,104.0,0.0,1.0,0.0
8327902,313.0,155.0,83.0,0.0,83.0,0.0,30.0,0.0
